transcript_id,transcript_position,read_index,probability_modified
NC_000008.11:127794524-128101256,3701,914.0,0.0001034584420267
NC_000008.11:127794524-128101256,3701,334.0,0.0135246841236949
NC_000008.11:127794524-128101256,3701,907.0,0.1501999646425247
NC_000008.11:127794524-128101256,3701,330.0,0.0000902423416846
NC_000008.11:127794524-128101256,3701,910.0,0.0077659096568823
NC_000008.11:127794524-128101256,3701,325.0,0.0000176707599167
NC_000008.11:127794524-128101256,3701,899.0,0.0015613016439602
NC_000008.11:127794524-128101256,3701,883.0,0.0000787842218415
NC_000008.11:127794524-128101256,3701,900.0,0.0015028857160360
NC_000008.11:127794524-128101256,3701,872.0,0.1601600348949432
NC_000008.11:127794524-128101256,3701,309.0,0.0038067537825555
NC_000008.11:127794524-128101256,3701,921.0,0.0009135271538980
NC_000008.11:127794524-128101256,3701,920.0,0.0114822378382087
NC_000008.11:127794524-128101256,3701,291.0,0.0000408804626204
NC_000008.11:127794524-128101256,3701,942.0,0.0041473680175841
NC_000008.11:127794524-128101256,3701,293.0,0.0022454764693975
NC_000008.11:127794524-128101256,3701,926.0,0.0018719756044447
NC_000008.11:127794524-128101256,3701,292.0,0.0015547577058896
NC_000008.11:127794524-128101256,3701,295.0,0.1937118917703629
NC_000008.11:127794524-128101256,3701,923.0,0.0033396324142814
NC_000008.11:127794524-128101256,3701,306.0,0.0067854570224881
NC_000008.11:127794524-128101256,3701,919.0,0.0093095507472754
NC_000008.11:127794524-128101256,3701,297.0,0.0091492701321840
NC_000008.11:127794524-128101256,3701,908.0,0.0055574858561158
NC_000008.11:127794524-128101256,3701,902.0,0.0000092438640422
NC_000008.11:127794524-128101256,3701,311.0,0.0897885039448738
NC_000008.11:127794524-128101256,3701,915.0,0.0005795017932542
NC_000008.11:127794524-128101256,3701,319.0,0.0003900115261786
NC_000008.11:127794524-128101256,3701,312.0,0.0000000000000000
NC_000008.11:127794524-128101256,3701,906.0,0.0505097806453705
NC_000008.11:127794524-128101256,3701,316.0,0.0005698807071894
NC_000008.11:127794524-128101256,3701,404.0,0.0007778317085467
NC_000008.11:127794524-128101256,3701,407.0,0.0045492183417082
NC_000008.11:127794524-128101256,3701,496.0,0.2740443348884583
NC_000008.11:127794524-128101256,3701,465.0,0.0019378472352400
NC_000008.11:127794524-128101256,3701,759.0,0.0003757624363061
NC_000008.11:127794524-128101256,3701,467.0,0.0107675753533840
NC_000008.11:127794524-128101256,3701,502.0,0.0660307332873344
NC_000008.11:127794524-128101256,3701,756.0,0.0071747316978872
NC_000008.11:127794524-128101256,3701,865.0,0.0000000000000071
NC_000008.11:127794524-128101256,3701,461.0,0.0229803454130888
NC_000008.11:127794524-128101256,3701,453.0,0.0005429596640170
NC_000008.11:127794524-128101256,3701,748.0,0.0030037073884159
NC_000008.11:127794524-128101256,3701,744.0,0.0009932725224644
NC_000008.11:127794524-128101256,3701,503.0,0.0139671061187983
NC_000008.11:127794524-128101256,3701,740.0,0.0001256644609384
NC_000008.11:127794524-128101256,3701,464.0,0.0019147924613208
NC_000008.11:127794524-128101256,3701,750.0,0.0011942198034376
NC_000008.11:127794524-128101256,3701,475.0,0.0022972242441028
NC_000008.11:127794524-128101256,3701,737.0,0.0043774005025625
NC_000008.11:127794524-128101256,3701,745.0,0.0079989936202765
NC_000008.11:127794524-128101256,3701,468.0,0.0864383280277252
NC_000008.11:127794524-128101256,3701,754.0,0.0048831249587238
NC_000008.11:127794524-128101256,3701,479.0,0.0219160094857216
NC_000008.11:127794524-128101256,3701,457.0,0.0153651610016823
NC_000008.11:127794524-128101256,3701,790.0,0.0274101793766022
NC_000008.11:127794524-128101256,3701,507.0,0.0000628252455499
NC_000008.11:127794524-128101256,3701,789.0,0.0020738570019603
NC_000008.11:127794524-128101256,3701,473.0,0.0108574675396085
NC_000008.11:127794524-128101256,3701,523.0,0.0000000029053955
NC_000008.11:127794524-128101256,3701,757.0,0.0021836939267814
NC_000008.11:127794524-128101256,3701,758.0,0.0012287718709558
NC_000008.11:127794524-128101256,3701,763.0,0.0112084671854973
NC_000008.11:127794524-128101256,3701,762.0,0.0173381734639406
NC_000008.11:127794524-128101256,3701,460.0,0.2402734607458115
NC_000008.11:127794524-128101256,3701,755.0,0.0081340940669179
NC_000008.11:127794524-128101256,3701,481.0,0.0004937442718074
NC_000008.11:127794524-128101256,3701,752.0,0.0456867329776287
NC_000008.11:127794524-128101256,3701,445.0,0.0016566504491493
NC_000008.11:127794524-128101256,3701,760.0,0.0109047954902053
NC_000008.11:127794524-128101256,3701,459.0,0.0000002807451267
NC_000008.11:127794524-128101256,3701,792.0,0.0014200547011569
NC_000008.11:127794524-128101256,3701,736.0,0.0000373842958652
NC_000008.11:127794524-128101256,3701,747.0,0.0001596253714524
NC_000008.11:127794524-128101256,3701,543.0,0.0005119098932482
NC_000008.11:127794524-128101256,3701,495.0,0.0083902385085821
NC_000008.11:127794524-128101256,3701,528.0,0.0014735247241333
NC_000008.11:127794524-128101256,3701,969.0,0.0026567541062832
NC_000008.11:127794524-128101256,3701,493.0,0.0060112727805972
NC_000008.11:127794524-128101256,3701,490.0,0.2304329872131348
NC_000008.11:127794524-128101256,3701,539.0,0.0487157255411148
NC_000008.11:127794524-128101256,3701,484.0,0.0073457187972963
NC_000008.11:127794524-128101256,3701,482.0,0.0013784170150757
NC_000008.11:127794524-128101256,3701,509.0,0.0108753079548478
NC_000008.11:127794524-128101256,3701,536.0,0.0113744474947453
NC_000008.11:127794524-128101256,3701,501.0,0.0751176103949547
NC_000008.11:127794524-128101256,3701,525.0,0.0001908239064505
NC_000008.11:127794524-128101256,3701,494.0,0.0097982212901115
NC_000008.11:127794524-128101256,3701,534.0,0.0006365554290824
NC_000008.11:127794524-128101256,3701,498.0,0.0003096150176134
NC_000008.11:127794524-128101256,3701,489.0,0.0002292064600624
NC_000008.11:127794524-128101256,3701,463.0,0.0000000000000479
NC_000008.11:127794524-128101256,3701,516.0,0.0000313446180371
NC_000008.11:127794524-128101256,3701,504.0,0.0211398247629404
NC_000008.11:127794524-128101256,3701,749.0,0.0232552215456963
NC_000008.11:127794524-128101256,3701,743.0,0.0025314050726593
NC_000008.11:127794524-128101256,3701,470.0,0.0007856918382458
NC_000008.11:127794524-128101256,3701,734.0,0.0000472657775390
NC_000008.11:127794524-128101256,3701,735.0,0.0016299970448017
NC_000008.11:127794524-128101256,3701,478.0,0.0263153351843357
NC_000008.11:127794524-128101256,3701,739.0,0.0011534331133589
NC_000008.11:127794524-128101256,3701,505.0,0.0004610856121872
NC_000008.11:127794524-128101256,3701,485.0,0.0041373674757779
NC_000008.11:127794524-128101256,3701,462.0,0.0014285531360656
NC_000008.11:127794524-128101256,3701,469.0,0.0966405197978020
NC_000008.11:127794524-128101256,3701,741.0,0.0039431978948414
NC_000008.11:127794524-128101256,3701,488.0,0.0001803948543966
NC_000008.11:127794524-128101256,3701,537.0,0.0012829705374315
NC_000008.11:127794524-128101256,3701,518.0,0.0147365527227521
NC_000008.11:127794524-128101256,3701,476.0,0.0000472349129268
NC_000008.11:127794524-128101256,3701,738.0,0.0010628160089254
NC_000008.11:127794524-128101256,3701,427.0,0.0019707379397005
NC_000008.11:127794524-128101256,3701,458.0,0.0196536760777235
NC_000008.11:127794524-128101256,3701,418.0,0.0031528100371361
NC_000008.11:127794524-128101256,3701,838.0,0.0392337329685688
NC_000008.11:127794524-128101256,3701,425.0,0.0053884605877101
NC_000008.11:127794524-128101256,3701,828.0,0.0040582465007901
NC_000008.11:127794524-128101256,3701,846.0,0.0013360138982534
NC_000008.11:127794524-128101256,3701,439.0,0.0189599916338921
NC_000008.11:127794524-128101256,3701,829.0,0.0069596841931343
NC_000008.11:127794524-128101256,3701,432.0,0.0083839017897844
NC_000008.11:127794524-128101256,3701,808.0,0.0000000003128624
NC_000008.11:127794524-128101256,3701,835.0,0.0000653487513773
NC_000008.11:127794524-128101256,3701,416.0,0.0001449000992579
NC_000008.11:127794524-128101256,3701,401.0,0.0000189855618373
NC_000008.11:127794524-128101256,3701,422.0,0.0177313815802336
NC_000008.11:127794524-128101256,3701,506.0,0.0039491732604802
NC_000008.11:127794524-128101256,3701,830.0,0.0005070030456409
NC_000008.11:127794524-128101256,3701,821.0,0.0020842170342803
NC_000008.11:127794524-128101256,3701,429.0,0.0001419392938260
NC_000008.11:127794524-128101256,3701,832.0,0.0002204232296208
NC_000008.11:127794524-128101256,3701,819.0,0.0000122216870295
NC_000008.11:127794524-128101256,3701,417.0,0.0877341330051422
NC_000008.11:127794524-128101256,3701,827.0,0.0015171965351328
NC_000008.11:127794524-128101256,3701,834.0,0.0526645407080650
NC_000008.11:127794524-128101256,3701,423.0,0.0080778626725078
NC_000008.11:127794524-128101256,3701,836.0,0.0000128541205413
NC_000008.11:127794524-128101256,3701,424.0,0.0000025618685413
NC_000008.11:127794524-128101256,3701,824.0,0.0000101245150290
NC_000008.11:127794524-128101256,3701,441.0,0.0806212946772575
NC_000008.11:127794524-128101256,3701,522.0,0.0043135676532984
NC_000008.11:127794524-128101256,3701,449.0,0.0054433061741292
NC_000008.11:127794524-128101256,3701,406.0,0.0040295603685081
NC_000008.11:127794524-128101256,3701,811.0,0.0004307469644118
NC_000008.11:127794524-128101256,3701,405.0,0.0555720329284668
NC_000008.11:127794524-128101256,3701,831.0,0.0027491524815559
NC_000008.11:127794524-128101256,3701,443.0,0.0281907040625811
NC_000008.11:127794524-128101256,3701,842.0,0.0203085262328386
NC_000008.11:127794524-128101256,3701,544.0,0.0259747002273798
NC_000008.11:127794524-128101256,3701,448.0,0.0255955588072538
NC_000008.11:127794524-128101256,3701,802.0,0.0033658638130873
NC_000008.11:127794524-128101256,3701,414.0,0.0177614800632000
NC_000008.11:127794524-128101256,3701,510.0,0.0123640131205320
NC_000008.11:127794524-128101256,3701,434.0,0.0158211458474398
NC_000008.11:127794524-128101256,3701,408.0,0.0007663504802622
NC_000008.11:127794524-128101256,3701,845.0,0.0000014547323417
NC_000008.11:127794524-128101256,3701,499.0,0.0000330629773089
NC_000008.11:127794524-128101256,3701,844.0,0.0001360477472190
NC_000008.11:127794524-128101256,3701,411.0,0.0033906018361449
NC_000008.11:127794524-128101256,3701,436.0,0.0108181582763791
NC_000008.11:127794524-128101256,3701,826.0,0.0472778193652630
NC_000008.11:127794524-128101256,3701,812.0,0.0000079883575381
NC_000008.11:127794524-128101256,3701,805.0,0.0098781436681747
NC_000008.11:127794524-128101256,3771,492.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,476.0,0.0000000000005306
NC_000008.11:127794524-128101256,3771,417.0,0.0003823976148851
NC_000008.11:127794524-128101256,3771,290.0,0.0004483096126933
NC_000008.11:127794524-128101256,3771,835.0,0.0002726771635935
NC_000008.11:127794524-128101256,3771,971.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,497.0,0.0084774596616626
NC_000008.11:127794524-128101256,3771,824.0,0.0000345727094100
NC_000008.11:127794524-128101256,3771,987.0,0.0093878302723169
NC_000008.11:127794524-128101256,3771,529.0,0.0000001608067066
NC_000008.11:127794524-128101256,3771,481.0,0.0000005492912010
NC_000008.11:127794524-128101256,3771,397.0,0.0000473646832688
NC_000008.11:127794524-128101256,3771,966.0,0.0000262681587628
NC_000008.11:127794524-128101256,3771,500.0,0.0000001823412958
NC_000008.11:127794524-128101256,3771,402.0,0.0000000009206277
NC_000008.11:127794524-128101256,3771,411.0,0.0000000027163518
NC_000008.11:127794524-128101256,3771,826.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,538.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,496.0,0.0000000000061978
NC_000008.11:127794524-128101256,3771,407.0,0.0000000020132880
NC_000008.11:127794524-128101256,3771,254.0,0.0000000000003348
NC_000008.11:127794524-128101256,3771,979.0,0.0003460811567493
NC_000008.11:127794524-128101256,3771,283.0,0.0000658772696625
NC_000008.11:127794524-128101256,3771,976.0,0.0000218916284211
NC_000008.11:127794524-128101256,3771,382.0,0.0018158521270379
NC_000008.11:127794524-128101256,3771,967.0,0.0000000001404469
NC_000008.11:127794524-128101256,3771,970.0,0.0000000000612278
NC_000008.11:127794524-128101256,3771,495.0,0.0000000000920859
NC_000008.11:127794524-128101256,3771,534.0,0.0017698304727674
NC_000008.11:127794524-128101256,3771,438.0,0.0013474584557116
NC_000008.11:127794524-128101256,3771,512.0,0.0000049941886573
NC_000008.11:127794524-128101256,3771,479.0,0.0015908805653453
NC_000008.11:127794524-128101256,3771,316.0,0.0000000008358973
NC_000008.11:127794524-128101256,3771,444.0,0.0000154014614964
NC_000008.11:127794524-128101256,3771,764.0,0.0000651527443551
NC_000008.11:127794524-128101256,3771,252.0,0.0000442672208010
NC_000008.11:127794524-128101256,3771,436.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,755.0,0.0049456716515124
NC_000008.11:127794524-128101256,3771,296.0,0.0007067907135934
NC_000008.11:127794524-128101256,3771,321.0,0.0000270920027106
NC_000008.11:127794524-128101256,3771,901.0,0.0000000000000000
NC_000008.11:127794524-128101256,3771,803.0,0.0000000000000043
NC_000008.11:127794524-128101256,3771,917.0,0.0006277367938310
NC_000008.11:127794524-128101256,3771,378.0,0.0002664095372893
NC_000008.11:127794524-128101256,3771,452.0,0.0003330491308589
NC_000008.11:127794524-128101256,3771,804.0,0.0036524399183691
NC_000008.11:127794524-128101256,3771,457.0,0.0000351574417436
NC_000008.11:127794524-128101256,3771,375.0,0.0000000000000071
NC_000008.11:127794524-128101256,3771,431.0,0.0001188037131215
NC_000008.11:127794524-128101256,3771,808.0,0.0000000000000001
NC_000008.11:127794524-128101256,3771,885.0,0.0000000000000002
NC_000008.11:127794524-128101256,3771,746.0,0.0228236299008131
NC_000008.11:127794524-128101256,3771,812.0,0.0007744786562398
NC_000008.11:127794524-128101256,3771,734.0,0.0022683234419674
NC_000008.11:127794524-128101256,3771,470.0,0.0000000000473737
NC_000008.11:127794524-128101256,3771,415.0,0.0000000002158990
NC_000008.11:127794524-128101256,3771,259.0,0.0041220323182642
NC_000008.11:127794524-128101256,3771,398.0,0.0000061790196924
NC_000008.11:127794524-128101256,3771,964.0,0.0001583341218065
NC_000008.11:127794524-128101256,3771,791.0,0.0000000000156028
NC_000008.11:127794524-128101256,3771,898.0,0.0000000003949396
NC_000008.11:127794524-128101256,3771,504.0,0.0313524827361107
NC_000008.11:127794524-128101256,3771,295.0,0.0010440292535350
NC_000008.11:127794524-128101256,3771,250.0,0.0000000000000138
NC_000008.11:127794524-128101256,3771,827.0,0.0054664537310600
NC_000008.11:127794524-128101256,3771,298.0,0.0000195683678612
NC_000008.11:127794524-128101256,3771,503.0,0.0019858728628606
NC_000008.11:127794524-128101256,3771,748.0,0.0000000351750238
NC_000008.11:127794524-128101256,3771,381.0,0.0000000000238370
NC_000008.11:127794524-128101256,3790,523.0,0.0008999976562336
NC_000008.11:127794524-128101256,3790,975.0,0.0000143446422953
NC_000008.11:127794524-128101256,3790,987.0,0.0216787625104189
NC_000008.11:127794524-128101256,3790,503.0,0.0000126384611576
NC_000008.11:127794524-128101256,3790,255.0,0.0005129274795763
NC_000008.11:127794524-128101256,3790,506.0,0.0000013132001868
NC_000008.11:127794524-128101256,3790,839.0,0.0000000020156972
NC_000008.11:127794524-128101256,3790,311.0,0.0000574771402171
NC_000008.11:127794524-128101256,3790,884.0,0.0073880706913769
NC_000008.11:127794524-128101256,3790,803.0,0.0000107396945168
NC_000008.11:127794524-128101256,3790,883.0,0.0000868593633641
NC_000008.11:127794524-128101256,3790,325.0,0.0001068932688213
NC_000008.11:127794524-128101256,3790,789.0,0.0000259502030531
NC_000008.11:127794524-128101256,3790,757.0,0.0000000157401274
NC_000008.11:127794524-128101256,3790,918.0,0.0000223762708629
NC_000008.11:127794524-128101256,3790,764.0,0.0010911583667621
NC_000008.11:127794524-128101256,3790,920.0,0.0000113633050205
NC_000008.11:127794524-128101256,3790,756.0,0.0014044377021492
NC_000008.11:127794524-128101256,3790,398.0,0.0000201929506147
NC_000008.11:127794524-128101256,3790,923.0,0.0000321358347719
NC_000008.11:127794524-128101256,3790,292.0,0.0000001079899761
NC_000008.11:127794524-128101256,3790,893.0,0.0000001382099555
NC_000008.11:127794524-128101256,3790,308.0,0.0027921691071242
NC_000008.11:127794524-128101256,3790,874.0,0.0000966136649367
NC_000008.11:127794524-128101256,3790,510.0,0.0000678720462020
NC_000008.11:127794524-128101256,3790,269.0,0.0000230841324083
NC_000008.11:127794524-128101256,3790,526.0,0.0000085872279669
NC_000008.11:127794524-128101256,3790,263.0,0.0000605304703640
NC_000008.11:127794524-128101256,3790,971.0,0.0000118968291645
NC_000008.11:127794524-128101256,3790,536.0,0.0017283961642534
NC_000008.11:127794524-128101256,3790,476.0,0.0005744184018113
NC_000008.11:127794524-128101256,3790,835.0,0.0000000248279619
NC_000008.11:127794524-128101256,3790,283.0,0.0001434735459043
NC_000008.11:127794524-128101256,3790,894.0,0.0000001123200732
